id,description,family,length,file
MN187405.1,"MN187405.1 Orthomarburgvirus marburgense strain 960Kasbat SL 2018, complete genome",Filoviridae,19094,data/raw/filoviridae.fasta
MN187404.1,"MN187404.1 Orthomarburgvirus marburgense strain 968Kasbat SL 2018, complete genome",Filoviridae,19094,data/raw/filoviridae.fasta
MN187403.1,"MN187403.1 Orthomarburgvirus marburgense strain 1000Kasbat SL 2018, complete genome",Filoviridae,19094,data/raw/filoviridae.fasta
MN416402.1,"MN416402.1 Zaire ebolavirus isolate Ebola virus NML/BALB/c-lab/GIN/2014/Makona-Gueckedou-C07-rgMA, complete genome",Filoviridae,18959,data/raw/filoviridae.fasta
MK028856.1,"MK028856.1 Bundibugyo virus isolate Ebola virus/H.sapiens-tc/Uganda/2007/Bundibugyo-200706291, complete genome",Filoviridae,18940,data/raw/filoviridae.fasta
MK028855.1,"MK028855.1 UNVERIFIED: Zaire ebolavirus isolate Ebola virus/H.sapiens-tc/COD/1995/Kikwit-R4317a, complete genome",Filoviridae,18958,data/raw/filoviridae.fasta
MK028835.1,"MK028835.1 Bundibugyo virus isolate Ebola virus/H.sapiens-tc/Uganda/2007/Bundibugyo-200706291, complete genome",Filoviridae,18936,data/raw/filoviridae.fasta
MK028834.1,"MK028834.1 Bundibugyo virus isolate Ebola virus/H.sapiens-tc/Uganda/2007/Bundibugyo-R4386L, complete genome",Filoviridae,18917,data/raw/filoviridae.fasta
MH121169.1,"MH121169.1 Sudan ebolavirus isolate Ebola virus/H.sapiens-tc/Sudan/2004/Yambio-HCM/SAV/017, complete genome",Filoviridae,18831,data/raw/filoviridae.fasta
MH121168.1,"MH121168.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-tc/Zaire/1976/Mayinga-R3816, complete genome",Filoviridae,18958,data/raw/filoviridae.fasta
MH121167.1,"MH121167.1 Tai Forest ebolavirus isolate Ebola virus/H.sapiens-tc/Cote d'Ivoire/1994/Tai Forest-R4371, complete genome",Filoviridae,18890,data/raw/filoviridae.fasta
MH121166.1,"MH121166.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-tc/COD/1976/Yambuku-Mayinga, complete genome",Filoviridae,18957,data/raw/filoviridae.fasta
MH121165.1,"MH121165.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-tc/COD/1995/Kikwit-9510621, complete genome",Filoviridae,18959,data/raw/filoviridae.fasta
MH121164.1,"MH121164.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-tc/COD/1995/Kikwit-9510621, complete genome",Filoviridae,18958,data/raw/filoviridae.fasta
MH121163.1,"MH121163.1 Sudan ebolavirus isolate Ebola virus/H.sapiens-tc/Uganda/2000/Gulu-200011676, complete genome",Filoviridae,18831,data/raw/filoviridae.fasta
MH121162.1,"MH121162.1 Sudan ebolavirus isolate Ebola virus/H.sapiens-tc/Sudan/1976/Boniface-R4142L, complete genome",Filoviridae,18849,data/raw/filoviridae.fasta
MH121161.1,"MH121161.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-tc/Sierra Leone/2014/Makona-SLE 3864-1-R4491, complete genome",Filoviridae,18742,data/raw/filoviridae.fasta
MG572235.1,"MG572235.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-tc/COD/1995/Kikwit-9510621, complete genome",Filoviridae,18957,data/raw/filoviridae.fasta
MG572234.1,"MG572234.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/GIN/2014/Makona-C15, complete genome",Filoviridae,18957,data/raw/filoviridae.fasta
MG572233.1,"MG572233.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/GIN/2014/Makona-C07, complete genome",Filoviridae,18957,data/raw/filoviridae.fasta
MG572232.1,"MG572232.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/GIN/2014/Makona-C05, complete genome",Filoviridae,18958,data/raw/filoviridae.fasta
MG572231.1,"MG572231.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/GIN/2014/Makona-C15, complete genome",Filoviridae,18912,data/raw/filoviridae.fasta
MG572230.1,"MG572230.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/GIN/2014/Makona-C07, complete genome",Filoviridae,18912,data/raw/filoviridae.fasta
MK271062.1,"MK271062.1 Mutant Orthomarburgvirus marburgense strain recombinant MARV-ZsG, complete genome",Filoviridae,19875,data/raw/filoviridae.fasta
MH425138.1,"MH425138.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/LBR/2014/Makona-LIBR140809, complete genome",Filoviridae,18937,data/raw/filoviridae.fasta
MK731994.1,"MK731994.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN167-MANA5-14, complete genome",Filoviridae,18935,data/raw/filoviridae.fasta
MK731993.1,"MK731993.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN167-MANA5-11, complete genome",Filoviridae,18919,data/raw/filoviridae.fasta
MK731992.1,"MK731992.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN165-MANA3-20, complete genome",Filoviridae,18946,data/raw/filoviridae.fasta
MK731990.1,"MK731990.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN164-MANA1-17, complete genome",Filoviridae,18945,data/raw/filoviridae.fasta
MK731989.1,"MK731989.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN164-MANA1-16, complete genome",Filoviridae,18907,data/raw/filoviridae.fasta
MK731988.1,"MK731988.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN164-MANA1-13, complete genome",Filoviridae,18945,data/raw/filoviridae.fasta
MK731987.1,"MK731987.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN164-MANA1-11, complete genome",Filoviridae,18889,data/raw/filoviridae.fasta
MK731986.1,"MK731986.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN163-MANA2-16, complete genome",Filoviridae,18912,data/raw/filoviridae.fasta
MK731985.1,"MK731985.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/BEN163-MANA2-13, complete genome",Filoviridae,18903,data/raw/filoviridae.fasta
MK340750.1,"MK340750.1 Bombali virus isolate B241, complete genome",Filoviridae,19025,data/raw/filoviridae.fasta
KU174142.1,"KU174142.1 Mutant Zaire ebolavirus isolate Ebola virus/H.sapiens-rec/COD/1976/Yambuku-Mayinga-eGFP-SUDV_GP, complete genome",Filoviridae,19774,data/raw/filoviridae.fasta
KU174141.1,"KU174141.1 Mutant Zaire ebolavirus isolate Ebola virus/H.sapiens-rec/COD/1976/Yambuku-Mayinga-eGFP-MARV_GPed, complete genome",Filoviridae,19769,data/raw/filoviridae.fasta
KU174140.1,"KU174140.1 Mutant Zaire ebolavirus isolate Ebola virus/H.sapiens-rec/COD/1976/Yambuku-Mayinga-eGFP-MARV_GP, complete genome",Filoviridae,19790,data/raw/filoviridae.fasta
KU174139.1,"KU174139.1 Mutant Zaire ebolavirus isolate Ebola virus/H.sapiens-rec/COD/1976/Yambuku-Mayinga-eGFP-LLOV_GP, complete genome",Filoviridae,19897,data/raw/filoviridae.fasta
KU174138.1,"KU174138.1 Mutant Zaire ebolavirus isolate Ebola virus/H.sapiens-rec/COD/1976/Yambuku-Mayinga-eGFP-BDBV_GPdelta_sGP, complete genome",Filoviridae,19775,data/raw/filoviridae.fasta
KU174137.1,"KU174137.1 Mutant Zaire ebolavirus isolate Ebola virus/H.sapiens-rec/COD/1976/Yambuku-Mayinga-eGFP-BDBV_GP, complete genome",Filoviridae,19774,data/raw/filoviridae.fasta
MK088515.1,"MK088515.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2017/Muyembe-18FHV012b, complete genome",Filoviridae,18934,data/raw/filoviridae.fasta
MF319186.1,"MF319186.1 Bombali virus isolate Bombali virus/C.pumilus-wt/SLE/2016/Northern Province-PREDICT_SLAB000047, complete genome",Filoviridae,19043,data/raw/filoviridae.fasta
MF319185.1,"MF319185.1 Bombali virus isolate Bombali virus/M.condylurus-wt/SLE/2016/Northern Province-PREDICT_SLAB000156, complete genome",Filoviridae,19043,data/raw/filoviridae.fasta
NC_014373.1,"NC_014373.1 Bundibugyo ebolavirus, complete genome",Filoviridae,18940,data/raw/filoviridae.fasta
MK007344.1,"MK007344.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN065, complete genome",Filoviridae,18938,data/raw/filoviridae.fasta
MK007343.1,"MK007343.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN048, complete genome",Filoviridae,18913,data/raw/filoviridae.fasta
MK007342.1,"MK007342.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN046, complete genome",Filoviridae,18905,data/raw/filoviridae.fasta
MK007341.1,"MK007341.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN042, complete genome",Filoviridae,18938,data/raw/filoviridae.fasta
MK007340.1,"MK007340.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN040, complete genome",Filoviridae,18943,data/raw/filoviridae.fasta
MK007339.1,"MK007339.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN039, complete genome",Filoviridae,18945,data/raw/filoviridae.fasta
MK007337.1,"MK007337.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN036, complete genome",Filoviridae,18948,data/raw/filoviridae.fasta
MK007336.1,"MK007336.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN028, complete genome",Filoviridae,18901,data/raw/filoviridae.fasta
MK007335.1,"MK007335.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN025, complete genome",Filoviridae,18905,data/raw/filoviridae.fasta
MK007334.1,"MK007334.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN020, complete genome",Filoviridae,18924,data/raw/filoviridae.fasta
MK007333.1,"MK007333.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN006, complete genome",Filoviridae,18876,data/raw/filoviridae.fasta
MK007332.1,"MK007332.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN003, complete genome",Filoviridae,18921,data/raw/filoviridae.fasta
MK007331.1,"MK007331.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-MAN002, complete genome",Filoviridae,18908,data/raw/filoviridae.fasta
MK007330.1,"MK007330.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-18FHV090, complete genome",Filoviridae,18944,data/raw/filoviridae.fasta
MK007329.1,"MK007329.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Ituri-18FHV089, complete genome",Filoviridae,18946,data/raw/filoviridae.fasta
NC_039345.1,"NC_039345.1 Bombali ebolavirus isolate Bombali ebolavirus/Mops condylurus/SLE/2016/PREDICT_SLAB000156, complete genome",Filoviridae,19043,data/raw/filoviridae.fasta
MH733491.1,"MH733491.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK137, complete genome",Filoviridae,18939,data/raw/filoviridae.fasta
MH733490.1,"MH733490.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK091, complete genome",Filoviridae,18932,data/raw/filoviridae.fasta
MH733489.1,"MH733489.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK055, complete genome",Filoviridae,18913,data/raw/filoviridae.fasta
MH733488.1,"MH733488.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK053, complete genome",Filoviridae,18942,data/raw/filoviridae.fasta
MH733487.1,"MH733487.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK046, complete genome",Filoviridae,18919,data/raw/filoviridae.fasta
MH733486.1,"MH733486.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK045, complete genome",Filoviridae,18914,data/raw/filoviridae.fasta
MH733485.1,"MH733485.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK039, complete genome",Filoviridae,18940,data/raw/filoviridae.fasta
MH733484.1,"MH733484.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK037, complete genome",Filoviridae,18905,data/raw/filoviridae.fasta
MH733483.1,"MH733483.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK031, complete genome",Filoviridae,18944,data/raw/filoviridae.fasta
MH733482.1,"MH733482.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK026, complete genome",Filoviridae,18944,data/raw/filoviridae.fasta
MH733481.1,"MH733481.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK025, complete genome",Filoviridae,18939,data/raw/filoviridae.fasta
MH733480.1,"MH733480.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK019, complete genome",Filoviridae,18938,data/raw/filoviridae.fasta
MH733479.1,"MH733479.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK016, complete genome",Filoviridae,18944,data/raw/filoviridae.fasta
MH733478.1,"MH733478.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK011, complete genome",Filoviridae,18941,data/raw/filoviridae.fasta
MH733477.1,"MH733477.1 Zaire ebolavirus isolate Ebola virus/H.sapiens-wt/COD/2018/Tumba-BIK009, complete genome",Filoviridae,18894,data/raw/filoviridae.fasta
KY786027.1,"KY786027.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCL053D9, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786026.1,"KY786026.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCL053D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786025.1,"KY786025.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCL053D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786024.1,"KY786024.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCJ046D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786023.1,"KY786023.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCJ046D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786022.1,"KY786022.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCJ046d10, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786021.1,"KY786021.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCI036D8, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786020.1,"KY786020.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCI036D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786019.1,"KY786019.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCI036D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786018.1,"KY786018.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCE006D8, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786017.1,"KY786017.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCE006D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786016.1,"KY786016.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCE006D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786015.1,"KY786015.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC076D9, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786014.1,"KY786014.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC076D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786013.1,"KY786013.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC076D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786012.1,"KY786012.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC076D3, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786011.1,"KY786011.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC034D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786010.1,"KY786010.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC034D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786009.1,"KY786009.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC034D10, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786008.1,"KY786008.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC023D8, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786007.1,"KY786007.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC023D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786006.1,"KY786006.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC023D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786005.1,"KY786005.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC023D3, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786004.1,"KY786004.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC017D9, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786003.1,"KY786003.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC017D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786002.1,"KY786002.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCC017D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786001.1,"KY786001.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCB125D9, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY786000.1,"KY786000.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCB125D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785999.1,"KY785999.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCB125D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785998.1,"KY785998.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCB120D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785997.1,"KY785997.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CCB120D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785996.1,"KY785996.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CB979D9, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785995.1,"KY785995.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CB979D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785994.1,"KY785994.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CB979D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785993.1,"KY785993.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CB819D8, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785992.1,"KY785992.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CB819D7, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
KY785991.1,"KY785991.1 Ebola virus strain Ebola virus/M.fascicularis-wt/GAB/2001/untreated-CB819D5, complete genome",Filoviridae,18871,data/raw/filoviridae.fasta
PX529387.1,"PX529387.1 Avian leukosis virus isolate MYA-Kerbala-1, complete genome",Retroviridae,7791,data/raw/retroviridae.fasta
PX529386.1,"PX529386.1 Avian endogenous retrovirus EAV-HP isolate MYA-Kerbala-1, complete genome",Retroviridae,4441,data/raw/retroviridae.fasta
PX549784.1,"PX549784.1 Avian leukosis virus isolate GD24NH05, complete genome",Retroviridae,7482,data/raw/retroviridae.fasta
PX549783.1,"PX549783.1 Avian leukosis virus isolate GD24NH3635, complete genome",Retroviridae,7492,data/raw/retroviridae.fasta
PX549782.1,"PX549782.1 Avian leukosis virus isolate GD24LHB130, complete genome",Retroviridae,7705,data/raw/retroviridae.fasta
PV805466.1,"PV805466.1 Human T-cell leukemia virus type I isolate PH1505, complete genome",Retroviridae,9039,data/raw/retroviridae.fasta
PV805465.1,"PV805465.1 Human T-cell leukemia virus type I isolate PH1503, complete genome",Retroviridae,9039,data/raw/retroviridae.fasta
PV805464.1,"PV805464.1 Human T-cell leukemia virus type I isolate PH1210, complete genome",Retroviridae,8779,data/raw/retroviridae.fasta
PV805463.1,"PV805463.1 Human T-cell leukemia virus type I isolate PH1040, complete genome",Retroviridae,9037,data/raw/retroviridae.fasta
PV805462.1,"PV805462.1 Human T-cell leukemia virus type I isolate PH1002, complete genome",Retroviridae,9037,data/raw/retroviridae.fasta
PV805461.1,"PV805461.1 Human T-cell leukemia virus type I isolate PH561, complete genome",Retroviridae,9037,data/raw/retroviridae.fasta
PV805460.1,"PV805460.1 Human T-cell leukemia virus type I isolate PH489, complete genome",Retroviridae,9035,data/raw/retroviridae.fasta
PX735133.1,"PX735133.1 HIV-1 strain HIV1/BF/BuenosAires/Arg/001/2016 from Argentina, complete genome",Retroviridae,8888,data/raw/retroviridae.fasta
PX717093.1,"PX717093.1 HIV-1 isolate BC033_V2_proviral_10_Intact from Canada, complete genome",Retroviridae,8967,data/raw/retroviridae.fasta
PX717092.1,"PX717092.1 HIV-1 isolate BC033_V2_proviral_9_Intact from Canada, complete genome",Retroviridae,8991,data/raw/retroviridae.fasta
PX717091.1,"PX717091.1 HIV-1 isolate BC033_V2_proviral_8_Intact from Canada, complete genome",Retroviridae,8991,data/raw/retroviridae.fasta
PX717090.1,"PX717090.1 HIV-1 isolate BC033_V2_proviral_7_Intact from Canada, complete genome",Retroviridae,8991,data/raw/retroviridae.fasta
PX717089.1,"PX717089.1 HIV-1 isolate BC033_V2_proviral_6_Intact from Canada, complete genome",Retroviridae,8991,data/raw/retroviridae.fasta
PX717088.1,"PX717088.1 HIV-1 isolate BC033_V2_proviral_5_Intact from Canada, complete genome",Retroviridae,8967,data/raw/retroviridae.fasta
PX717087.1,"PX717087.1 HIV-1 isolate BC033_V2_proviral_4_Intact from Canada, complete genome",Retroviridae,8991,data/raw/retroviridae.fasta
PX717086.1,"PX717086.1 HIV-1 isolate BC033_V2_proviral_3_Intact from Canada, complete genome",Retroviridae,8991,data/raw/retroviridae.fasta
PX717085.1,"PX717085.1 HIV-1 isolate BC033_V2_proviral_2_Intact from Canada, complete genome",Retroviridae,8967,data/raw/retroviridae.fasta
PX717084.1,"PX717084.1 HIV-1 isolate BC033_V2_proviral_1_Intact from Canada, complete genome",Retroviridae,8967,data/raw/retroviridae.fasta
PX653454.1,"PX653454.1 HIV-1 isolate YAK from Russia, complete genome",Retroviridae,9747,data/raw/retroviridae.fasta
PX653453.1,"PX653453.1 HIV-1 isolate SMA from Russia, complete genome",Retroviridae,9818,data/raw/retroviridae.fasta
PX653452.1,"PX653452.1 HIV-1 isolate KOD from Russia, complete genome",Retroviridae,9750,data/raw/retroviridae.fasta
PX763904.1,"PX763904.1 Avian leukosis virus isolate SD2501-1, complete genome",Retroviridae,7569,data/raw/retroviridae.fasta
PX466083.1,"PX466083.1 HIV-1 isolate 9254-wk26-5-L6_S137_L001_001 from Germany, complete genome",Retroviridae,9020,data/raw/retroviridae.fasta
PX466082.1,"PX466082.1 HIV-1 isolate 9254-wk42-pl4-C15_S211_L001_001 from Germany, complete genome",Retroviridae,9048,data/raw/retroviridae.fasta
PX466081.1,"PX466081.1 HIV-1 isolate 9254-wk78-pl2-O17_S223_L001_001 from Germany, complete genome",Retroviridae,9108,data/raw/retroviridae.fasta
PX466080.1,"PX466080.1 HIV-1 isolate 9254-wk78-pl5-B4_S303_L001_001 from Germany, complete genome",Retroviridae,9082,data/raw/retroviridae.fasta
PX466079.1,"PX466079.1 HIV-1 isolate 9254-wk78-pl5-P6_S306_L001_001 from Germany, complete genome",Retroviridae,9116,data/raw/retroviridae.fasta
PX466078.1,"PX466078.1 HIV-1 isolate 9254-wk78-pl3-F9_S240_L001_001 from Germany, complete genome",Retroviridae,9055,data/raw/retroviridae.fasta
PX466077.1,"PX466077.1 HIV-1 isolate 9254-wk42-pl1-M4_S150_L001_001 from Germany, complete genome",Retroviridae,9066,data/raw/retroviridae.fasta
PX466076.1,"PX466076.1 HIV-1 isolate 9254-wk42-pl2-J14_S333_L001_001 from Germany, complete genome",Retroviridae,9019,data/raw/retroviridae.fasta
PX466075.1,"PX466075.1 HIV-1 isolate 9254-wk26-4-A6_S90_L001_001 from Germany, complete genome",Retroviridae,9103,data/raw/retroviridae.fasta
PX466074.1,"PX466074.1 HIV-1 isolate 9254-wk78-pl3-O1_S241_L001_001 from Germany, complete genome",Retroviridae,9055,data/raw/retroviridae.fasta
PX466073.1,"PX466073.1 HIV-1 isolate 9254-wk78-pl3-B3_S265_L001_001 from Germany, complete genome",Retroviridae,9159,data/raw/retroviridae.fasta
PX466072.1,"PX466072.1 HIV-1 isolate 9254-wk102-pl2-L2_S246_L001_001 from Germany, complete genome",Retroviridae,9086,data/raw/retroviridae.fasta
PX466071.1,"PX466071.1 HIV-1 isolate 9254-wk42-pl5-B8_S242_L001_001 from Germany, complete genome",Retroviridae,9017,data/raw/retroviridae.fasta
PX466070.1,"PX466070.1 HIV-1 isolate 9254-wk42-pl4-I20_S216_L001_001 from Germany, complete genome",Retroviridae,9077,data/raw/retroviridae.fasta
PX466069.1,"PX466069.1 HIV-1 isolate 9254-wk26-1-I15_S230_L001_001 from Germany, complete genome",Retroviridae,9029,data/raw/retroviridae.fasta
PX466068.1,"PX466068.1 HIV-1 isolate 9254-wk42-pl5-G12_S352_L001_001 from Germany, complete genome",Retroviridae,9079,data/raw/retroviridae.fasta
PX466067.1,"PX466067.1 HIV-1 isolate 9254-wk42-pl5-B21_S146_L001_001-2 from Germany, complete genome",Retroviridae,9007,data/raw/retroviridae.fasta
PX466066.1,"PX466066.1 HIV-1 isolate 9254-wk78-pl2-O23_S226_L001_001 from Germany, complete genome",Retroviridae,9070,data/raw/retroviridae.fasta
PX466065.1,"PX466065.1 HIV-1 isolate 9254-wk42-pl4-I3_S339_L001_001 from Germany, complete genome",Retroviridae,9030,data/raw/retroviridae.fasta
PX466064.1,"PX466064.1 HIV-1 isolate 9254-wk78-pl1-B5_S218_L001_001 from Germany, complete genome",Retroviridae,9117,data/raw/retroviridae.fasta
PX466063.1,"PX466063.1 HIV-1 isolate 9254-wk78-pl3-N3_S242_L001_001 from Germany, complete genome",Retroviridae,9050,data/raw/retroviridae.fasta
